day,tx_count,l2_fee_eth,da_gas_eth
2024-11-16 00:00:00.000 UTC,862450,4.760674737123625,1.8820205768316403
2024-11-17 00:00:00.000 UTC,883364,5.8775094108446435,1.441275277626369
2024-11-18 00:00:00.000 UTC,972208,6.66483811667399,0.8118629716254969
2024-11-19 00:00:00.000 UTC,913459,4.867243851493797,0.9470039790996914
2024-11-20 00:00:00.000 UTC,964594,5.398467298753394,0.6054829314997515
2024-11-21 00:00:00.000 UTC,1.117344e+06,11.585084380156106,1.256475803692583
2024-11-22 00:00:00.000 UTC,1.041003e+06,9.235149060076402,0.9471734446492476
2024-11-23 00:00:00.000 UTC,1.022511e+06,7.418427332932333,1.0153974519558049
2024-11-24 00:00:00.000 UTC,936727,5.545657626381347,2.2814608237928824
2024-11-25 00:00:00.000 UTC,919545,11.614339570671808,15.151034669464778
2024-11-26 00:00:00.000 UTC,896583,8.426001922834063,8.818828259559007
2024-11-27 00:00:00.000 UTC,1.183488e+06,6.935585010391165,3.130231789770509
2024-11-28 00:00:00.000 UTC,839083,6.172137854101463,7.614941126358038
2024-11-29 00:00:00.000 UTC,955794,3.864387691885733,0.1794885261040824
2024-11-30 00:00:00.000 UTC,994220,4.329969493649168,1.4955492209136998
2024-12-01 00:00:00.000 UTC,950098,3.656393177540502,1.2941749259610587
2024-12-02 00:00:00.000 UTC,1.115447e+06,8.265279199578067,1.8176270742484546
2024-12-03 00:00:00.000 UTC,1.084432e+06,6.711018589434372,0.8481099313100783
2024-12-04 00:00:00.000 UTC,1.125256e+06,8.494873134781091,4.551127821375581
2024-12-05 00:00:00.000 UTC,1.019182e+06,12.026024188803207,5.446662576019603
2024-12-06 00:00:00.000 UTC,1.016749e+06,6.117931742877761,6.417712139115978
2024-12-07 00:00:00.000 UTC,994247,2.2703727047891924,2.9102687675770778
2024-12-08 00:00:00.000 UTC,969963,2.2408858637934896,0.3884337074011842
2024-12-09 00:00:00.000 UTC,1.105927e+06,12.58001054916478,1.572856424211111
2024-12-10 00:00:00.000 UTC,1.158741e+06,8.242415349135223,3.526504092653543
2024-12-11 00:00:00.000 UTC,1.075423e+06,4.897417346088788,0.9035290942896319
2024-12-12 00:00:00.000 UTC,1.091745e+06,7.523813922786082,5.1896087237439135
2024-12-13 00:00:00.000 UTC,1.107096e+06,27.930038057538134,6.0083012660327135
2024-12-14 00:00:00.000 UTC,1.0322e+06,3.4685458721047633,2.64203448507557
2024-12-15 00:00:00.000 UTC,979519,2.8591294499166766,1.7793463395330662
2024-12-16 00:00:00.000 UTC,954295,5.052324404342534,4.106046269660536
2024-12-17 00:00:00.000 UTC,1.137954e+06,5.436469303187203,0.757511085034077
2024-12-18 00:00:00.000 UTC,1.139767e+06,9.267556329874331,0.2906490152345764
2024-12-19 00:00:00.000 UTC,1.170401e+06,13.610298073076267,25.428364380007622
2024-12-20 00:00:00.000 UTC,1.138409e+06,14.71654829192349,9.893718111229301
2024-12-21 00:00:00.000 UTC,1.199047e+06,5.4871959259404735,0.7515631576880917
